SUBJECTID,age,emotion,ACTOR,presentNumber,meanAmpNC
19,youngerAgeGroup,A,4,2,2.635
19,youngerAgeGroup,A,4,3,4.519
19,youngerAgeGroup,A,4,4,12.457
19,youngerAgeGroup,A,4,5,10.694
19,youngerAgeGroup,A,4,6,10.541
19,youngerAgeGroup,A,4,7,4.213
19,youngerAgeGroup,A,4,8,14.903
19,youngerAgeGroup,A,4,9,17.659
19,youngerAgeGroup,A,4,10,16.279
19,youngerAgeGroup,A,5,1,11.693
19,youngerAgeGroup,A,5,2,20.009
19,youngerAgeGroup,A,5,3,1.142
19,youngerAgeGroup,A,5,4,15.161
19,youngerAgeGroup,A,5,5,21.439
19,youngerAgeGroup,A,5,6,28.496
19,youngerAgeGroup,A,5,7,16.428
19,youngerAgeGroup,A,5,8,25.887
19,youngerAgeGroup,A,5,9,16.577
19,youngerAgeGroup,A,5,10,20.792
20,olderAgeGroup,B,1,1,-24.811
20,olderAgeGroup,B,1,2,-30.881
20,olderAgeGroup,B,1,3,-17.12
20,olderAgeGroup,B,1,4,-17.508
20,olderAgeGroup,B,1,5,-15.406
20,olderAgeGroup,B,1,6,-13.395
20,olderAgeGroup,B,1,7,-17.886
20,olderAgeGroup,B,1,8,-13.452
20,olderAgeGroup,B,1,9,-14.119
20,olderAgeGroup,B,1,10,-4.102
20,olderAgeGroup,B,2,1,-7.846
20,olderAgeGroup,B,2,2,-22.865
20,olderAgeGroup,B,2,3,-28.729
20,olderAgeGroup,B,2,4,-9.155
20,olderAgeGroup,B,2,5,-11.097
20,olderAgeGroup,B,2,6,-13.726
20,olderAgeGroup,B,2,7,-7.505
20,olderAgeGroup,B,2,8,3.402
20,olderAgeGroup,B,2,9,-8.122
20,olderAgeGroup,B,2,10,-8.668
20,olderAgeGroup,B,3,1,-8.33
20,olderAgeGroup,B,3,2,-20.782
20,olderAgeGroup,B,3,3,-2.101
20,olderAgeGroup,B,3,4,-8.688
20,olderAgeGroup,B,3,5,3.012
20,olderAgeGroup,B,3,6,-6.798
20,olderAgeGroup,B,3,7,4.919
20,olderAgeGroup,B,3,8,9.64
20,olderAgeGroup,B,3,9,3.265
20,olderAgeGroup,B,3,10,1.219
20,olderAgeGroup,B,4,1,-20.427
20,olderAgeGroup,B,4,2,-5.777
20,olderAgeGroup,B,4,3,2.086
20,olderAgeGroup,B,4,4,-3.71
20,olderAgeGroup,B,4,5,-11.466
20,olderAgeGroup,B,4,6,-8.68
20,olderAgeGroup,B,4,7,-12.257
20,olderAgeGroup,B,4,8,-4.935
20,olderAgeGroup,B,4,9,-8.583
20,olderAgeGroup,B,4,10,-10.352
20,olderAgeGroup,B,5,1,0.863
20,olderAgeGroup,B,5,2,-4.603
20,olderAgeGroup,B,5,3,-8.399
20,olderAgeGroup,B,5,4,5.232
20,olderAgeGroup,B,5,5,3.333
20,olderAgeGroup,B,5,6,-12.301
20,olderAgeGroup,B,5,7,2.925
20,olderAgeGroup,B,5,8,-0.311
20,olderAgeGroup,B,5,9,11.944
20,olderAgeGroup,B,5,10,6.302
20,olderAgeGroup,A,1,1,-26.912
20,olderAgeGroup,A,1,2,-25.959
20,olderAgeGroup,A,1,3,-18.764
20,olderAgeGroup,A,1,4,-32.203
20,olderAgeGroup,A,1,5,-23.804
20,olderAgeGroup,A,1,6,-15.858
20,olderAgeGroup,A,1,7,-21.044
20,olderAgeGroup,A,1,8,-16.278
20,olderAgeGroup,A,1,9,-15.76
20,olderAgeGroup,A,1,10,-8.457
20,olderAgeGroup,A,2,1,-10.635
20,olderAgeGroup,A,2,2,-18.659
20,olderAgeGroup,A,2,3,-20.972
20,olderAgeGroup,A,2,4,-11.038
20,olderAgeGroup,A,2,5,-7.204
20,olderAgeGroup,A,2,6,-8.024
20,olderAgeGroup,A,2,7,-6.48
20,olderAgeGroup,A,2,8,-5.236
20,olderAgeGroup,A,2,9,-4.567
20,olderAgeGroup,A,2,10,-2.275
20,olderAgeGroup,A,3,1,-8.574
20,olderAgeGroup,A,3,2,-10.595
20,olderAgeGroup,A,3,3,-3.128
20,olderAgeGroup,A,3,4,-9.096
20,olderAgeGroup,A,3,5,-2.281
20,olderAgeGroup,A,3,6,7.249
20,olderAgeGroup,A,3,7,-3.492
20,olderAgeGroup,A,3,8,8.822
20,olderAgeGroup,A,3,9,5.139
20,olderAgeGroup,A,3,10,2.25
20,olderAgeGroup,A,4,1,2.202
20,olderAgeGroup,A,4,2,-9.385
20,olderAgeGroup,A,4,3,-8.191
20,olderAgeGroup,A,4,4,-2.119
20,olderAgeGroup,A,4,5,-8.185
20,olderAgeGroup,A,4,6,-7.935
20,olderAgeGroup,A,4,7,-6.226
20,olderAgeGroup,A,4,8,0.765
20,olderAgeGroup,A,4,9,-5.084
20,olderAgeGroup,A,4,10,7.263
20,olderAgeGroup,A,5,1,0.492
20,olderAgeGroup,A,5,2,3.298
20,olderAgeGroup,A,5,3,-6.944
20,olderAgeGroup,A,5,4,-2.112
20,olderAgeGroup,A,5,5,5.711
20,olderAgeGroup,A,5,6,10.476
20,olderAgeGroup,A,5,7,4.343
20,olderAgeGroup,A,5,8,-2.869
20,olderAgeGroup,A,5,9,2.228
20,olderAgeGroup,A,5,10,14.686
21,olderAgeGroup,B,1,1,-27.3
21,olderAgeGroup,B,1,2,-22.908
21,olderAgeGroup,B,1,3,-20.07
21,olderAgeGroup,B,1,4,-29.698
21,olderAgeGroup,B,1,5,-15.663
21,olderAgeGroup,B,1,6,-11.68
21,olderAgeGroup,B,1,7,-17.494
21,olderAgeGroup,B,1,8,-16.502
21,olderAgeGroup,B,1,9,-5.144
21,olderAgeGroup,B,1,10,-8.127
21,olderAgeGroup,B,2,1,-9.332
21,olderAgeGroup,B,2,2,-6.003
21,olderAgeGroup,B,2,3,-8.438
21,olderAgeGroup,B,2,4,-6.492
21,olderAgeGroup,B,2,5,-1.859
21,olderAgeGroup,B,2,6,-19.013
21,olderAgeGroup,B,2,7,-10.274
21,olderAgeGroup,B,2,8,-15.322
21,olderAgeGroup,B,2,9,-6.836
21,olderAgeGroup,B,2,10,0.667
21,olderAgeGroup,B,3,1,-6.642
21,olderAgeGroup,B,3,2,0.474
21,olderAgeGroup,B,3,3,-5.47
21,olderAgeGroup,B,3,4,-1.819
21,olderAgeGroup,B,3,5,-9.155
21,olderAgeGroup,B,3,6,-2.617
21,olderAgeGroup,B,3,7,3.781
21,olderAgeGroup,B,3,8,-3.993
21,olderAgeGroup,B,3,9,7.487
21,olderAgeGroup,B,3,10,0.144
21,olderAgeGroup,B,4,1,0.155
21,olderAgeGroup,B,4,2,-19.39
21,olderAgeGroup,B,4,3,-11.998
21,olderAgeGroup,B,4,4,-1.888
21,olderAgeGroup,B,4,5,0.228
21,olderAgeGroup,B,4,6,3.56
21,olderAgeGroup,B,4,7,-6.774
21,olderAgeGroup,B,4,8,2.936
21,olderAgeGroup,B,4,9,-4.902
21,olderAgeGroup,B,4,10,1.391
21,olderAgeGroup,B,5,1,-10.195
21,olderAgeGroup,B,5,2,-5.96
21,olderAgeGroup,B,5,3,-5.128
21,olderAgeGroup,B,5,4,5.028
21,olderAgeGroup,B,5,5,-11.156
21,olderAgeGroup,B,5,6,6.273
21,olderAgeGroup,B,5,7,1.742
21,olderAgeGroup,B,5,8,5.804
21,olderAgeGroup,B,5,9,14.915
21,olderAgeGroup,B,5,10,4.936
21,olderAgeGroup,A,1,1,-34.178
21,olderAgeGroup,A,1,2,-18.227
21,olderAgeGroup,A,1,3,1.575
21,olderAgeGroup,A,1,4,-18.101
21,olderAgeGroup,A,1,5,-17.571
21,olderAgeGroup,A,1,6,-5.485
21,olderAgeGroup,A,1,7,-14.873
21,olderAgeGroup,A,1,8,-15.257
21,olderAgeGroup,A,1,9,-1.906
21,olderAgeGroup,A,1,10,-5.697
21,olderAgeGroup,A,2,1,-11.544
21,olderAgeGroup,A,2,2,-8.372
21,olderAgeGroup,A,2,3,-3.205
21,olderAgeGroup,A,2,4,-11.547
21,olderAgeGroup,A,2,5,-4.17
21,olderAgeGroup,A,2,6,-0.141
21,olderAgeGroup,A,2,7,-15.271
21,olderAgeGroup,A,2,8,-0.204
21,olderAgeGroup,A,2,9,-9.718
21,olderAgeGroup,A,2,10,-5.176
21,olderAgeGroup,A,3,1,-3.638
21,olderAgeGroup,A,3,2,2.542
21,olderAgeGroup,A,3,3,-2.84
21,olderAgeGroup,A,3,4,-7.806
21,olderAgeGroup,A,3,5,-2.276
21,olderAgeGroup,A,3,6,-5.507
21,olderAgeGroup,A,3,7,4.152
21,olderAgeGroup,A,3,8,2.52
21,olderAgeGroup,A,3,9,4.198
21,olderAgeGroup,A,3,10,12.481
21,olderAgeGroup,A,4,1,-3.873
21,olderAgeGroup,A,4,2,-11.874
21,olderAgeGroup,A,4,3,-9.581
21,olderAgeGroup,A,4,4,-7.295
21,olderAgeGroup,A,4,5,5.973
21,olderAgeGroup,A,4,6,-6.29
21,olderAgeGroup,A,4,7,0.094
21,olderAgeGroup,A,4,8,6.546
21,olderAgeGroup,A,4,9,6.565
21,olderAgeGroup,A,4,10,-1.633
21,olderAgeGroup,A,5,1,-5.425
21,olderAgeGroup,A,5,2,-4.803
21,olderAgeGroup,A,5,3,9.41
21,olderAgeGroup,A,5,4,-1.916
21,olderAgeGroup,A,5,5,7.532
21,olderAgeGroup,A,5,6,-4.88
21,olderAgeGroup,A,5,7,13.277
21,olderAgeGroup,A,5,8,15.664
21,olderAgeGroup,A,5,9,-2.122
21,olderAgeGroup,A,5,10,19.181
22,youngerAgeGroup,B,1,1,-28.892
22,youngerAgeGroup,B,1,2,-19.286
22,youngerAgeGroup,B,1,3,-25.585
22,youngerAgeGroup,B,1,4,-19.303
22,youngerAgeGroup,B,1,5,-16.695
22,youngerAgeGroup,B,1,6,-30.734
22,youngerAgeGroup,B,1,7,-17.483
22,youngerAgeGroup,B,1,8,-12.863
22,youngerAgeGroup,B,1,9,-13.722
22,youngerAgeGroup,B,1,10,-25.924
22,youngerAgeGroup,B,2,1,-21.584
22,youngerAgeGroup,B,2,2,-24.466
22,youngerAgeGroup,B,2,3,-14.977
22,youngerAgeGroup,B,2,4,-13.769
22,youngerAgeGroup,B,2,5,-7.832
22,youngerAgeGroup,B,2,6,-12.445
22,youngerAgeGroup,B,2,7,-11.96
22,youngerAgeGroup,B,2,8,-7.239
22,youngerAgeGroup,B,2,9,-8.438
22,youngerAgeGroup,B,2,10,-7.272
22,youngerAgeGroup,B,3,1,-17.852
22,youngerAgeGroup,B,3,2,-9.888
22,youngerAgeGroup,B,3,3,-14.898
22,youngerAgeGroup,B,3,4,-2.493
22,youngerAgeGroup,B,3,5,-19.261
22,youngerAgeGroup,B,3,6,0.716
22,youngerAgeGroup,B,3,7,-19.147
22,youngerAgeGroup,B,3,8,2.891
22,youngerAgeGroup,B,3,9,-4.074
22,youngerAgeGroup,B,3,10,-2.853
22,youngerAgeGroup,B,4,1,-20.34
22,youngerAgeGroup,B,4,2,-5.924
22,youngerAgeGroup,B,4,3,-20.254
22,youngerAgeGroup,B,4,4,-8.495
22,youngerAgeGroup,B,4,5,2.245
22,youngerAgeGroup,B,4,6,0.928
22,youngerAgeGroup,B,4,7,2.29
22,youngerAgeGroup,B,4,8,-18.876
22,youngerAgeGroup,B,4,9,-7.175
22,youngerAgeGroup,B,4,10,-2.796
22,youngerAgeGroup,B,5,1,2.328
22,youngerAgeGroup,B,5,2,-5.786
22,youngerAgeGroup,B,5,3,-4.297
22,youngerAgeGroup,B,5,4,-3.726
22,youngerAgeGroup,B,5,5,0.896
22,youngerAgeGroup,B,5,6,-6.306
22,youngerAgeGroup,B,5,7,2.312
22,youngerAgeGroup,B,5,8,-2.578
22,youngerAgeGroup,B,5,9,1.648
22,youngerAgeGroup,B,5,10,3.642
22,youngerAgeGroup,A,1,1,-29.468
22,youngerAgeGroup,A,1,2,-21.96
22,youngerAgeGroup,A,1,3,-16.578
22,youngerAgeGroup,A,1,4,-29.919
22,youngerAgeGroup,A,1,5,-10.902
22,youngerAgeGroup,A,1,6,-5.639
22,youngerAgeGroup,A,1,7,-15.413
22,youngerAgeGroup,A,1,8,1.268
22,youngerAgeGroup,A,1,9,-20.674
22,youngerAgeGroup,A,1,10,-9.699
22,youngerAgeGroup,A,2,1,-29.219
22,youngerAgeGroup,A,2,2,-9.411
22,youngerAgeGroup,A,2,3,-23.688
22,youngerAgeGroup,A,2,4,-11.491
22,youngerAgeGroup,A,2,5,-7.86
22,youngerAgeGroup,A,2,6,-17.557
22,youngerAgeGroup,A,2,7,-1.73
22,youngerAgeGroup,A,2,8,-1.88
22,youngerAgeGroup,A,2,9,8.535
22,youngerAgeGroup,A,2,10,-5.13
22,youngerAgeGroup,A,3,1,-14.505
22,youngerAgeGroup,A,3,2,-4.646
22,youngerAgeGroup,A,3,3,-10.439
22,youngerAgeGroup,A,3,4,-7.94
22,youngerAgeGroup,A,3,5,-0.696
22,youngerAgeGroup,A,3,6,-13.409
22,youngerAgeGroup,A,3,7,-6.946
22,youngerAgeGroup,A,3,8,1.54
22,youngerAgeGroup,A,3,9,-1.099
22,youngerAgeGroup,A,3,10,-3.539
22,youngerAgeGroup,A,4,1,-17.777
22,youngerAgeGroup,A,4,2,-19.557
22,youngerAgeGroup,A,4,3,-14.792
22,youngerAgeGroup,A,4,4,-19.269
22,youngerAgeGroup,A,4,5,-8.267
22,youngerAgeGroup,A,4,6,-3.609
22,youngerAgeGroup,A,4,7,-9.426
22,youngerAgeGroup,A,4,8,6.828
22,youngerAgeGroup,A,4,9,-3.346
22,youngerAgeGroup,A,4,10,-10.486
22,youngerAgeGroup,A,5,1,-0.392
22,youngerAgeGroup,A,5,2,-0.389
22,youngerAgeGroup,A,5,3,-10.628
22,youngerAgeGroup,A,5,4,2.681
22,youngerAgeGroup,A,5,5,3.63
22,youngerAgeGroup,A,5,6,-0.188
22,youngerAgeGroup,A,5,7,-0.457
22,youngerAgeGroup,A,5,8,0.524
22,youngerAgeGroup,A,5,9,0.615
22,youngerAgeGroup,A,5,10,9.999
23,youngerAgeGroup,B,1,1,-19.165
23,youngerAgeGroup,B,1,2,-26.838
23,youngerAgeGroup,B,1,3,-32.192
23,youngerAgeGroup,B,1,4,-18.971
23,youngerAgeGroup,B,1,5,-25.977
23,youngerAgeGroup,B,1,6,-22.001
23,youngerAgeGroup,B,1,7,-29.244
23,youngerAgeGroup,B,1,8,-33.707
23,youngerAgeGroup,B,1,9,-12.65
23,youngerAgeGroup,B,1,10,-19.96
23,youngerAgeGroup,B,2,1,-24.922
23,youngerAgeGroup,B,2,2,-23.69
23,youngerAgeGroup,B,2,3,-28.477
23,youngerAgeGroup,B,2,4,-25.173
23,youngerAgeGroup,B,2,5,-21.883
23,youngerAgeGroup,B,2,6,-24.299
23,youngerAgeGroup,B,2,7,-11.697
23,youngerAgeGroup,B,2,8,-18.305
23,youngerAgeGroup,B,2,9,-18.857
23,youngerAgeGroup,B,2,10,-10.651
23,youngerAgeGroup,B,3,1,-17.213
23,youngerAgeGroup,B,3,2,-27.514
23,youngerAgeGroup,B,3,3,-12.73
23,youngerAgeGroup,B,3,4,-12.011
23,youngerAgeGroup,B,3,5,-31.35
23,youngerAgeGroup,B,3,6,-9.911
23,youngerAgeGroup,B,3,7,-14.687
23,youngerAgeGroup,B,3,8,-5.329
23,youngerAgeGroup,B,3,9,1.576
23,youngerAgeGroup,B,3,10,-5.361
23,youngerAgeGroup,B,4,1,-24.963
23,youngerAgeGroup,B,4,2,-20.451
23,youngerAgeGroup,B,4,3,-18.195
23,youngerAgeGroup,B,4,4,-4.817
23,youngerAgeGroup,B,4,5,-15.205
23,youngerAgeGroup,B,4,6,-9.182
23,youngerAgeGroup,B,4,7,-9.825
23,youngerAgeGroup,B,4,8,-18.709
23,youngerAgeGroup,B,4,9,-13.613
23,youngerAgeGroup,B,4,10,-1.228
23,youngerAgeGroup,B,5,1,-15.505
23,youngerAgeGroup,B,5,2,-8.101
23,youngerAgeGroup,B,5,3,-13.437
23,youngerAgeGroup,B,5,4,-16.622
23,youngerAgeGroup,B,5,5,-11.022
23,youngerAgeGroup,B,5,6,-14.375
23,youngerAgeGroup,B,5,7,-1.722
23,youngerAgeGroup,B,5,8,-0.827
23,youngerAgeGroup,B,5,9,1.347
23,youngerAgeGroup,B,5,10,-8.419
23,youngerAgeGroup,A,1,1,-27.833
23,youngerAgeGroup,A,1,2,-26.547
23,youngerAgeGroup,A,1,3,-28.736
23,youngerAgeGroup,A,1,4,-22.906
23,youngerAgeGroup,A,1,5,-27.062
23,youngerAgeGroup,A,1,6,-25.916
23,youngerAgeGroup,A,1,7,-30.389
23,youngerAgeGroup,A,1,8,-23.146
23,youngerAgeGroup,A,1,9,-17.393
23,youngerAgeGroup,A,1,10,-18.068
23,youngerAgeGroup,A,2,1,-27.604
23,youngerAgeGroup,A,2,2,-38.118
23,youngerAgeGroup,A,2,3,-22.956
23,youngerAgeGroup,A,2,4,-16.485
23,youngerAgeGroup,A,2,5,-25.717
23,youngerAgeGroup,A,2,6,-14.087
23,youngerAgeGroup,A,2,7,-14.847
23,youngerAgeGroup,A,2,8,-10.424
23,youngerAgeGroup,A,2,9,-12.665
23,youngerAgeGroup,A,2,10,-9.828
23,youngerAgeGroup,A,3,1,-18.812
23,youngerAgeGroup,A,3,2,-19.104
23,youngerAgeGroup,A,3,3,-14.231
23,youngerAgeGroup,A,3,4,-13.223
23,youngerAgeGroup,A,3,5,-18.111
23,youngerAgeGroup,A,3,6,-5.004
23,youngerAgeGroup,A,3,7,-4.36
23,youngerAgeGroup,A,3,8,-4.644
23,youngerAgeGroup,A,3,9,0.586
23,youngerAgeGroup,A,3,10,-17.223
23,youngerAgeGroup,A,4,1,-9.809
23,youngerAgeGroup,A,4,2,-5.751
23,youngerAgeGroup,A,4,3,-12.076
23,youngerAgeGroup,A,4,4,-5.444
23,youngerAgeGroup,A,4,5,-1.639
23,youngerAgeGroup,A,4,6,-13.231
23,youngerAgeGroup,A,4,7,-8.507
23,youngerAgeGroup,A,4,8,-9.649
23,youngerAgeGroup,A,4,9,-22.244
23,youngerAgeGroup,A,4,10,-4.169
23,youngerAgeGroup,A,5,1,-22.421
23,youngerAgeGroup,A,5,2,-13.399
23,youngerAgeGroup,A,5,3,-15.371
23,youngerAgeGroup,A,5,4,-3.2
23,youngerAgeGroup,A,5,5,-4.255
23,youngerAgeGroup,A,5,6,-6.037
23,youngerAgeGroup,A,5,7,2.292
23,youngerAgeGroup,A,5,8,-3.219
23,youngerAgeGroup,A,5,9,-5.684
23,youngerAgeGroup,A,5,10,7.302
24,youngerAgeGroup,B,1,1,-23.689
24,youngerAgeGroup,B,1,2,-20.55
24,youngerAgeGroup,B,1,3,-17.057
24,youngerAgeGroup,B,1,4,-19.124
24,youngerAgeGroup,B,1,5,-20.576
24,youngerAgeGroup,B,1,6,-15.772
24,youngerAgeGroup,B,1,7,-21.949
24,youngerAgeGroup,B,1,8,-21.498
24,youngerAgeGroup,B,1,9,-13.294
24,youngerAgeGroup,B,1,10,-19.196
24,youngerAgeGroup,B,2,1,-11.7
24,youngerAgeGroup,B,2,2,-10.482
24,youngerAgeGroup,B,2,3,-15.523
24,youngerAgeGroup,B,2,4,-14.078
24,youngerAgeGroup,B,2,5,-10.576
24,youngerAgeGroup,B,2,6,-20.305
24,youngerAgeGroup,B,2,7,-11.571
24,youngerAgeGroup,B,2,8,-14.251
24,youngerAgeGroup,B,2,9,0.992
24,youngerAgeGroup,B,2,10,1.126
24,youngerAgeGroup,B,3,1,-13.281
24,youngerAgeGroup,B,3,2,-2.145
24,youngerAgeGroup,B,3,3,-11.654
24,youngerAgeGroup,B,3,4,-12.27
24,youngerAgeGroup,B,3,5,0.087
24,youngerAgeGroup,B,3,6,-1.169
24,youngerAgeGroup,B,3,7,4.081
24,youngerAgeGroup,B,3,8,-16.411
24,youngerAgeGroup,B,3,9,-1.235
24,youngerAgeGroup,B,3,10,-0.038
24,youngerAgeGroup,B,4,1,-9.161
24,youngerAgeGroup,B,4,2,-16.321
24,youngerAgeGroup,B,4,3,-3.518
24,youngerAgeGroup,B,4,4,2.838
24,youngerAgeGroup,B,4,5,-3.899
24,youngerAgeGroup,B,4,6,-1.383
24,youngerAgeGroup,B,4,7,-15.716
24,youngerAgeGroup,B,4,8,0.16
24,youngerAgeGroup,B,4,9,-10.617
24,youngerAgeGroup,B,4,10,5.678
24,youngerAgeGroup,B,5,1,-14.832
24,youngerAgeGroup,B,5,2,3.368
24,youngerAgeGroup,B,5,3,1.218
24,youngerAgeGroup,B,5,4,-10.709
24,youngerAgeGroup,B,5,5,-2.924
24,youngerAgeGroup,B,5,6,10.221
24,youngerAgeGroup,B,5,7,8.741
24,youngerAgeGroup,B,5,8,8.945
24,youngerAgeGroup,B,5,9,2.521
24,youngerAgeGroup,B,5,10,1.466
24,youngerAgeGroup,A,1,1,-17.99
24,youngerAgeGroup,A,1,2,-20.626
24,youngerAgeGroup,A,1,3,-19.21
24,youngerAgeGroup,A,1,4,-25.199
24,youngerAgeGroup,A,1,5,-12.938
24,youngerAgeGroup,A,1,6,-17.667
24,youngerAgeGroup,A,1,7,-19.467
24,youngerAgeGroup,A,1,8,-18.655
24,youngerAgeGroup,A,1,9,-6.46
24,youngerAgeGroup,A,1,10,-9.352
24,youngerAgeGroup,A,2,1,-25.044
24,youngerAgeGroup,A,2,2,-12.038
24,youngerAgeGroup,A,2,3,-14.697
24,youngerAgeGroup,A,2,4,-8.721
24,youngerAgeGroup,A,2,5,-9.489
24,youngerAgeGroup,A,2,6,-13.692
24,youngerAgeGroup,A,2,7,-3.908
24,youngerAgeGroup,A,2,8,-10.594
24,youngerAgeGroup,A,2,9,-7.243
24,youngerAgeGroup,A,2,10,0.431
24,youngerAgeGroup,A,3,1,-18.983
24,youngerAgeGroup,A,3,2,-9.67
24,youngerAgeGroup,A,3,3,-11.569
24,youngerAgeGroup,A,3,4,-1.208
24,youngerAgeGroup,A,3,5,3.818
24,youngerAgeGroup,A,3,6,-9.566
24,youngerAgeGroup,A,3,7,3.317
24,youngerAgeGroup,A,3,8,4.254
24,youngerAgeGroup,A,3,9,5.956
24,youngerAgeGroup,A,3,10,2.8
24,youngerAgeGroup,A,4,1,-23.972
24,youngerAgeGroup,A,4,2,-14.632
24,youngerAgeGroup,A,4,3,-10.351
24,youngerAgeGroup,A,4,4,-4.028
24,youngerAgeGroup,A,4,5,-6.477
24,youngerAgeGroup,A,4,6,4.806
24,youngerAgeGroup,A,4,7,3.053
24,youngerAgeGroup,A,4,8,4.421
24,youngerAgeGroup,A,4,9,9.591
24,youngerAgeGroup,A,4,10,8.969
24,youngerAgeGroup,A,5,1,-4.778
24,youngerAgeGroup,A,5,2,-4.985
24,youngerAgeGroup,A,5,3,1.068
24,youngerAgeGroup,A,5,4,-4.782
24,youngerAgeGroup,A,5,5,3.925
24,youngerAgeGroup,A,5,6,8.703
24,youngerAgeGroup,A,5,7,7.723
24,youngerAgeGroup,A,5,8,5.809
24,youngerAgeGroup,A,5,9,-1.115
24,youngerAgeGroup,A,5,10,5.298
25,youngerAgeGroup,B,1,1,-6.474
25,youngerAgeGroup,B,1,2,5.405
25,youngerAgeGroup,B,1,3,5.798
25,youngerAgeGroup,B,1,4,4.113
25,youngerAgeGroup,B,1,5,6.893
25,youngerAgeGroup,B,1,6,0.755
25,youngerAgeGroup,B,1,7,14.161
25,youngerAgeGroup,B,1,8,12.942
25,youngerAgeGroup,B,1,9,9.606
25,youngerAgeGroup,B,1,10,11.944
25,youngerAgeGroup,B,2,1,0.881
25,youngerAgeGroup,B,2,2,9.719
25,youngerAgeGroup,B,2,3,2.594
25,youngerAgeGroup,B,2,4,22.749
25,youngerAgeGroup,B,2,5,18.858
25,youngerAgeGroup,B,2,6,4.971
25,youngerAgeGroup,B,2,7,24.406
25,youngerAgeGroup,B,2,8,7.099
25,youngerAgeGroup,B,2,9,20.343
25,youngerAgeGroup,B,2,10,19.495
25,youngerAgeGroup,B,3,1,-0.912
25,youngerAgeGroup,B,3,2,12.698
25,youngerAgeGroup,B,3,3,7.424
25,youngerAgeGroup,B,3,4,9.989
25,youngerAgeGroup,B,3,5,22.36
25,youngerAgeGroup,B,3,6,23.684
25,youngerAgeGroup,B,3,7,20.131
25,youngerAgeGroup,B,3,8,19.987
25,youngerAgeGroup,B,3,9,26.382
25,youngerAgeGroup,B,3,10,25.622
25,youngerAgeGroup,B,4,1,10.175
25,youngerAgeGroup,B,4,2,2.456
25,youngerAgeGroup,B,4,3,9.712
25,youngerAgeGroup,B,4,4,14.361
25,youngerAgeGroup,B,4,5,28.803
25,youngerAgeGroup,B,4,6,10.989
25,youngerAgeGroup,B,4,7,15.25
25,youngerAgeGroup,B,4,8,16.654
25,youngerAgeGroup,B,4,9,29.611
25,youngerAgeGroup,B,4,10,22.322
25,youngerAgeGroup,B,5,1,15.416
25,youngerAgeGroup,B,5,2,8.837
25,youngerAgeGroup,B,5,3,20.022
25,youngerAgeGroup,B,5,4,30.373
25,youngerAgeGroup,B,5,5,23.708
25,youngerAgeGroup,B,5,6,26.429
25,youngerAgeGroup,B,5,7,24.598
25,youngerAgeGroup,B,5,8,26.557
25,youngerAgeGroup,B,5,9,18.633
25,youngerAgeGroup,B,5,10,29.421
25,youngerAgeGroup,A,1,1,2.024
25,youngerAgeGroup,A,1,2,8.881
25,youngerAgeGroup,A,1,3,-6.632
25,youngerAgeGroup,A,1,4,5.983
25,youngerAgeGroup,A,1,5,9.111
25,youngerAgeGroup,A,1,6,12.642
25,youngerAgeGroup,A,1,7,-0.278
25,youngerAgeGroup,A,1,8,20.806
25,youngerAgeGroup,A,1,9,21.163
25,youngerAgeGroup,A,1,10,17.866
25,youngerAgeGroup,A,2,1,3.711
25,youngerAgeGroup,A,2,2,8.882
25,youngerAgeGroup,A,2,3,12.587
25,youngerAgeGroup,A,2,4,18.295
25,youngerAgeGroup,A,2,5,5.645
25,youngerAgeGroup,A,2,6,11.212
25,youngerAgeGroup,A,2,7,0.285
25,youngerAgeGroup,A,2,8,14.158
25,youngerAgeGroup,A,2,9,15.637
25,youngerAgeGroup,A,2,10,24.9
25,youngerAgeGroup,A,3,1,21.663
25,youngerAgeGroup,A,3,2,13.273
25,youngerAgeGroup,A,3,3,25.715
25,youngerAgeGroup,A,3,4,15.168
25,youngerAgeGroup,A,3,5,19.185
25,youngerAgeGroup,A,3,6,10.41
25,youngerAgeGroup,A,3,7,21.643
25,youngerAgeGroup,A,3,8,16.491
25,youngerAgeGroup,A,3,9,21.229
25,youngerAgeGroup,A,3,10,27.815
25,youngerAgeGroup,A,4,1,10.536
25,youngerAgeGroup,A,4,2,4.475
25,youngerAgeGroup,A,4,3,22.934
25,youngerAgeGroup,A,4,4,16.703
25,youngerAgeGroup,A,4,5,14.745
25,youngerAgeGroup,A,4,6,28.683
25,youngerAgeGroup,A,4,7,24.733
25,youngerAgeGroup,A,4,8,24.318
25,youngerAgeGroup,A,4,9,26.955
25,youngerAgeGroup,A,4,10,11.689
25,youngerAgeGroup,A,5,1,21.244
25,youngerAgeGroup,A,5,2,12.16
25,youngerAgeGroup,A,5,3,26.829
25,youngerAgeGroup,A,5,4,22.275
25,youngerAgeGroup,A,5,5,20.938
25,youngerAgeGroup,A,5,6,32.184
25,youngerAgeGroup,A,5,7,19.889
25,youngerAgeGroup,A,5,8,33.576
25,youngerAgeGroup,A,5,9,32.557
25,youngerAgeGroup,A,5,10,32.577
26,olderAgeGroup,B,1,1,-20.991
26,olderAgeGroup,B,1,2,-20.585
26,olderAgeGroup,B,1,3,-22.465
26,olderAgeGroup,B,1,4,-7.31
26,olderAgeGroup,B,1,5,-10.121
26,olderAgeGroup,B,1,6,-19.771
26,olderAgeGroup,B,1,7,-4.94
